# Region type : patch inlet
# Faces         : 30
# Area          : 1.06980230e-08
# Scale factor  : 7.20000000e+01
# Time          	sum(phi)
0.0161032       	-1.07002488e-04
0.0161038       	-1.07002488e-04
0.0161044       	-1.07002488e-04
0.0161051       	-1.07002488e-04
0.0161057       	-1.07002488e-04
0.0161063       	-1.07002488e-04
0.0161069       	-1.07002488e-04
0.0161075       	-1.07002488e-04
0.0161081       	-1.07002488e-04
0.0161087       	-1.07002488e-04
0.0161094       	-1.07002488e-04
0.01611         	-1.07002488e-04
0.0161106       	-1.07002488e-04
0.0161112       	-1.07002488e-04
0.0161118       	-1.07002488e-04
0.0161124       	-1.07002488e-04
0.016113        	-1.07002488e-04
0.0161136       	-1.07002488e-04
0.0161142       	-1.07002488e-04
0.0161148       	-1.07002488e-04
0.0161154       	-1.07002488e-04
0.0161161       	-1.07002488e-04
0.0161167       	-1.07002488e-04
0.0161173       	-1.07002488e-04
0.0161179       	-1.07002488e-04
0.0161185       	-1.07002488e-04
0.0161191       	-1.07002488e-04
0.0161197       	-1.07002488e-04
0.0161203       	-1.07002488e-04
0.0161209       	-1.07002488e-04
0.0161215       	-1.07002488e-04
0.0161221       	-1.07002488e-04
0.0161227       	-1.07002488e-04
0.0161233       	-1.07002488e-04
0.0161239       	-1.07002488e-04
0.0161245       	-1.07002488e-04
0.0161251       	-1.07002488e-04
0.0161257       	-1.07002488e-04
0.0161263       	-1.07002488e-04
0.0161269       	-1.07002488e-04
0.0161275       	-1.07002488e-04
0.016128        	-1.07002488e-04
0.0161286       	-1.07002488e-04
0.0161292       	-1.07002488e-04
0.0161298       	-1.07002488e-04
0.0161304       	-1.07002488e-04
0.016131        	-1.07002488e-04
0.0161316       	-1.07002488e-04
0.0161322       	-1.07002488e-04
0.0161328       	-1.07002488e-04
0.0161334       	-1.07002488e-04
0.016134        	-1.07002488e-04
0.0161346       	-1.07002488e-04
0.0161352       	-1.07002488e-04
0.0161358       	-1.07002488e-04
0.0161364       	-1.07002488e-04
0.016137        	-1.07002488e-04
0.0161376       	-1.07002488e-04
0.0161382       	-1.07002488e-04
0.0161388       	-1.07002488e-04
0.0161393       	-1.07002488e-04
0.0161399       	-1.07002488e-04
0.0161405       	-1.07002488e-04
0.0161411       	-1.07002488e-04
0.0161417       	-1.07002488e-04
0.0161423       	-1.07002488e-04
0.0161429       	-1.07002488e-04
0.0161435       	-1.07002488e-04
0.0161441       	-1.07002488e-04
0.0161447       	-1.07002488e-04
0.0161453       	-1.07002488e-04
0.0161459       	-1.07002488e-04
0.0161465       	-1.07002488e-04
0.0161471       	-1.07002488e-04
0.0161477       	-1.07002488e-04
0.0161483       	-1.07002488e-04
0.0161489       	-1.07002488e-04
0.0161495       	-1.07002488e-04
0.0161501       	-1.07002488e-04
0.0161507       	-1.07002488e-04
0.0161513       	-1.07002488e-04
0.0161519       	-1.07002488e-04
0.0161525       	-1.07002488e-04
0.0161531       	-1.07002488e-04
0.0161537       	-1.07002488e-04
0.0161543       	-1.07002488e-04
0.0161549       	-1.07002488e-04
0.0161555       	-1.07002488e-04
0.0161561       	-1.07002488e-04
0.0161567       	-1.07002488e-04
0.0161573       	-1.07002488e-04
0.0161579       	-1.07002488e-04
0.0161585       	-1.07002488e-04
0.0161591       	-1.07002488e-04
0.0161597       	-1.07002488e-04
0.0161603       	-1.07002488e-04
0.0161609       	-1.07002488e-04
0.0161615       	-1.07002488e-04
0.0161621       	-1.07002488e-04
0.0161627       	-1.07002488e-04
0.0161633       	-1.07002488e-04
0.0161639       	-1.07002488e-04
0.0161645       	-1.07002488e-04
0.0161651       	-1.07002488e-04
0.0161657       	-1.07002488e-04
0.0161663       	-1.07002488e-04
0.016167        	-1.07002488e-04
0.0161676       	-1.07002488e-04
0.0161682       	-1.07002488e-04
0.0161688       	-1.07002488e-04
0.0161694       	-1.07002488e-04
0.01617         	-1.07002488e-04
0.0161706       	-1.07002488e-04
0.0161712       	-1.07002488e-04
0.0161718       	-1.07002488e-04
0.0161724       	-1.07002488e-04
0.016173        	-1.07002488e-04
0.0161736       	-1.07002488e-04
0.0161742       	-1.07002488e-04
0.0161748       	-1.07002488e-04
0.0161754       	-1.07002488e-04
0.016176        	-1.07002488e-04
0.0161766       	-1.07002488e-04
0.0161772       	-1.07002488e-04
0.0161778       	-1.07002488e-04
0.0161784       	-1.07002488e-04
0.016179        	-1.07002488e-04
0.0161796       	-1.07002488e-04
0.0161802       	-1.07002488e-04
0.0161808       	-1.07002488e-04
0.0161814       	-1.07002488e-04
0.016182        	-1.07002488e-04
0.0161826       	-1.07002488e-04
0.0161832       	-1.07002488e-04
0.0161838       	-1.07002488e-04
0.0161844       	-1.07002488e-04
0.016185        	-1.07002488e-04
0.0161856       	-1.07002488e-04
0.0161862       	-1.07002488e-04
0.0161868       	-1.07002488e-04
0.0161874       	-1.07002488e-04
0.016188        	-1.07002488e-04
0.0161886       	-1.07002488e-04
0.0161892       	-1.07002488e-04
0.0161898       	-1.07002488e-04
0.0161904       	-1.07002488e-04
0.016191        	-1.07002488e-04
0.0161916       	-1.07002488e-04
0.0161922       	-1.07002488e-04
0.0161928       	-1.07002488e-04
0.0161934       	-1.07002488e-04
0.016194        	-1.07002488e-04
0.0161946       	-1.07002488e-04
0.0161952       	-1.07002488e-04
0.0161958       	-1.07002488e-04
0.0161964       	-1.07002488e-04
0.016197        	-1.07002488e-04
0.0161976       	-1.07002488e-04
0.0161982       	-1.07002488e-04
0.0161988       	-1.07002488e-04
0.0161994       	-1.07002488e-04
0.0162          	-1.07002488e-04
0.0162006       	-1.07002488e-04
0.0162012       	-1.07002488e-04
0.0162018       	-1.07002488e-04
0.0162024       	-1.07002488e-04
0.016203        	-1.07002488e-04
0.0162036       	-1.07002488e-04
0.0162042       	-1.07002488e-04
0.0162047       	-1.07002488e-04
0.0162053       	-1.07002488e-04
0.0162059       	-1.07002488e-04
0.0162065       	-1.07002488e-04
0.0162071       	-1.07002488e-04
0.0162077       	-1.07002488e-04
0.0162083       	-1.07002488e-04
0.0162089       	-1.07002488e-04
0.0162095       	-1.07002488e-04
0.0162101       	-1.07002488e-04
0.0162107       	-1.07002488e-04
0.0162113       	-1.07002488e-04
0.0162119       	-1.07002488e-04
0.0162125       	-1.07002488e-04
0.0162131       	-1.07002488e-04
0.0162137       	-1.07002488e-04
0.0162143       	-1.07002488e-04
0.0162149       	-1.07002488e-04
0.0162155       	-1.07002488e-04
0.0162161       	-1.07002488e-04
0.0162167       	-1.07002488e-04
0.0162173       	-1.07002488e-04
0.0162179       	-1.07002488e-04
0.0162185       	-1.07002488e-04
0.0162191       	-1.07002488e-04
0.0162197       	-1.07002488e-04
0.0162203       	-1.07002488e-04
0.0162209       	-1.07002488e-04
0.0162215       	-1.07002488e-04
0.0162222       	-1.07002488e-04
0.0162228       	-1.07002488e-04
0.0162234       	-1.07002488e-04
0.016224        	-1.07002488e-04
0.0162246       	-1.07002488e-04
0.0162252       	-1.07002488e-04
0.0162258       	-1.07002488e-04
0.0162264       	-1.07002488e-04
0.016227        	-1.07002488e-04
0.0162276       	-1.07002488e-04
0.0162282       	-1.07002488e-04
0.0162289       	-1.07002488e-04
0.0162295       	-1.07002488e-04
0.0162301       	-1.07002488e-04
0.0162307       	-1.07002488e-04
0.0162313       	-1.07002488e-04
0.0162319       	-1.07002488e-04
0.0162325       	-1.07002488e-04
0.0162331       	-1.07002488e-04
0.0162338       	-1.07002488e-04
0.0162344       	-1.07002488e-04
0.016235        	-1.07002488e-04
0.0162356       	-1.07002488e-04
0.0162362       	-1.07002488e-04
0.0162368       	-1.07002488e-04
0.0162374       	-1.07002488e-04
0.016238        	-1.07002488e-04
0.0162387       	-1.07002488e-04
0.0162393       	-1.07002488e-04
0.0162399       	-1.07002488e-04
0.0162405       	-1.07002488e-04
0.0162411       	-1.07002488e-04
0.0162417       	-1.07002488e-04
0.0162423       	-1.07002488e-04
0.016243        	-1.07002488e-04
0.0162436       	-1.07002488e-04
0.0162442       	-1.07002488e-04
0.0162448       	-1.07002488e-04
0.0162454       	-1.07002488e-04
0.016246        	-1.07002488e-04
0.0162466       	-1.07002488e-04
0.0162473       	-1.07002488e-04
0.0162479       	-1.07002488e-04
0.0162485       	-1.07002488e-04
0.0162491       	-1.07002488e-04
0.0162497       	-1.07002488e-04
0.0162503       	-1.07002488e-04
0.0162509       	-1.07002488e-04
0.0162515       	-1.07002488e-04
0.0162522       	-1.07002488e-04
0.0162528       	-1.07002488e-04
0.0162534       	-1.07002488e-04
0.016254        	-1.07002488e-04
0.0162546       	-1.07002488e-04
0.0162552       	-1.07002488e-04
0.0162558       	-1.07002488e-04
0.0162565       	-1.07002488e-04
0.0162571       	-1.07002488e-04
0.0162577       	-1.07002488e-04
0.0162583       	-1.07002488e-04
0.0162589       	-1.07002488e-04
0.0162595       	-1.07002488e-04
0.0162602       	-1.07002488e-04
0.0162608       	-1.07002488e-04
0.0162614       	-1.07002488e-04
0.016262        	-1.07002488e-04
0.0162626       	-1.07002488e-04
0.0162632       	-1.07002488e-04
0.0162639       	-1.07002488e-04
0.0162645       	-1.07002488e-04
0.0162651       	-1.07002488e-04
0.0162657       	-1.07002488e-04
0.0162663       	-1.07002488e-04
0.0162669       	-1.07002488e-04
0.0162676       	-1.07002488e-04
0.0162682       	-1.07002488e-04
0.0162688       	-1.07002488e-04
0.0162694       	-1.07002488e-04
0.01627         	-1.07002488e-04
0.0162707       	-1.07002488e-04
0.0162713       	-1.07002488e-04
0.0162719       	-1.07002488e-04
0.0162725       	-1.07002488e-04
0.0162732       	-1.07002488e-04
0.0162738       	-1.07002488e-04
0.0162744       	-1.07002488e-04
0.016275        	-1.07002488e-04
0.0162757       	-1.07002488e-04
0.0162763       	-1.07002488e-04
0.0162769       	-1.07002488e-04
0.0162776       	-1.07002488e-04
0.0162782       	-1.07002488e-04
0.0162788       	-1.07002488e-04
0.0162794       	-1.07002488e-04
0.0162801       	-1.07002488e-04
0.0162807       	-1.07002488e-04
0.0162813       	-1.07002488e-04
0.016282        	-1.07002488e-04
0.0162826       	-1.07002488e-04
0.0162832       	-1.07002488e-04
0.0162839       	-1.07002488e-04
0.0162845       	-1.07002488e-04
0.0162851       	-1.07002488e-04
0.0162858       	-1.07002488e-04
0.0162864       	-1.07002488e-04
0.016287        	-1.07002488e-04
0.0162877       	-1.07002488e-04
0.0162883       	-1.07002488e-04
0.0162889       	-1.07002488e-04
0.0162896       	-1.07002488e-04
0.0162902       	-1.07002488e-04
0.0162909       	-1.07002488e-04
0.0162915       	-1.07002488e-04
0.0162921       	-1.07002488e-04
0.0162928       	-1.07002488e-04
0.0162934       	-1.07002488e-04
0.016294        	-1.07002488e-04
0.0162947       	-1.07002488e-04
0.0162953       	-1.07002488e-04
0.016296        	-1.07002488e-04
0.0162966       	-1.07002488e-04
0.0162973       	-1.07002488e-04
0.0162979       	-1.07002488e-04
0.0162985       	-1.07002488e-04
0.0162992       	-1.07002488e-04
0.0162998       	-1.07002488e-04
0.0163005       	-1.07002488e-04
0.0163011       	-1.07002488e-04
0.0163018       	-1.07002488e-04
0.0163024       	-1.07002488e-04
0.016303        	-1.07002488e-04
0.0163037       	-1.07002488e-04
0.0163043       	-1.07002488e-04
0.016305        	-1.07002488e-04
0.0163056       	-1.07002488e-04
0.0163062       	-1.07002488e-04
0.0163069       	-1.07002488e-04
0.0163075       	-1.07002488e-04
0.0163082       	-1.07002488e-04
0.0163088       	-1.07002488e-04
0.0163095       	-1.07002488e-04
0.0163101       	-1.07002488e-04
0.0163107       	-1.07002488e-04
0.0163114       	-1.07002488e-04
0.016312        	-1.07002488e-04
0.0163127       	-1.07002488e-04
0.0163133       	-1.07002488e-04
0.016314        	-1.07002488e-04
0.0163146       	-1.07002488e-04
0.0163152       	-1.07002488e-04
0.0163159       	-1.07002488e-04
0.0163165       	-1.07002488e-04
0.0163172       	-1.07002488e-04
0.0163178       	-1.07002488e-04
0.0163184       	-1.07002488e-04
0.0163191       	-1.07002488e-04
0.0163197       	-1.07002488e-04
0.0163204       	-1.07002488e-04
0.016321        	-1.07002488e-04
0.0163217       	-1.07002488e-04
0.0163223       	-1.07002488e-04
0.0163229       	-1.07002488e-04
0.0163236       	-1.07002488e-04
0.0163242       	-1.07002488e-04
0.0163249       	-1.07002488e-04
0.0163255       	-1.07002488e-04
0.0163262       	-1.07002488e-04
0.0163268       	-1.07002488e-04
0.0163274       	-1.07002488e-04
0.0163281       	-1.07002488e-04
0.0163287       	-1.07002488e-04
0.0163294       	-1.07002488e-04
0.01633         	-1.07002488e-04
0.0163306       	-1.07002488e-04
0.0163313       	-1.07002488e-04
0.0163319       	-1.07002488e-04
0.0163326       	-1.07002488e-04
0.0163332       	-1.07002488e-04
0.0163339       	-1.07002488e-04
0.0163345       	-1.07002488e-04
0.0163351       	-1.07002488e-04
0.0163358       	-1.07002488e-04
0.0163364       	-1.07002488e-04
0.0163371       	-1.07002488e-04
0.0163377       	-1.07002488e-04
0.0163384       	-1.07002488e-04
0.016339        	-1.07002488e-04
0.0163397       	-1.07002488e-04
0.0163403       	-1.07002488e-04
0.016341        	-1.07002488e-04
0.0163416       	-1.07002488e-04
0.0163423       	-1.07002488e-04
0.0163429       	-1.07002488e-04
0.0163436       	-1.07002488e-04
0.0163442       	-1.07002488e-04
0.0163449       	-1.07002488e-04
0.0163455       	-1.07002488e-04
0.0163462       	-1.07002488e-04
0.0163468       	-1.07002488e-04
0.0163475       	-1.07002488e-04
0.0163481       	-1.07002488e-04
0.0163488       	-1.07002488e-04
0.0163495       	-1.07002488e-04
0.0163501       	-1.07002488e-04
0.0163508       	-1.07002488e-04
0.0163514       	-1.07002488e-04
0.0163521       	-1.07002488e-04
0.0163527       	-1.07002488e-04
0.0163534       	-1.07002488e-04
0.0163541       	-1.07002488e-04
0.0163547       	-1.07002488e-04
0.0163554       	-1.07002488e-04
0.0163561       	-1.07002488e-04
0.0163567       	-1.07002488e-04
0.0163574       	-1.07002488e-04
0.0163581       	-1.07002488e-04
0.0163587       	-1.07002488e-04
0.0163594       	-1.07002488e-04
0.0163601       	-1.07002488e-04
0.0163607       	-1.07002488e-04
0.0163614       	-1.07002488e-04
0.0163621       	-1.07002488e-04
0.0163627       	-1.07002488e-04
0.0163634       	-1.07002488e-04
0.0163641       	-1.07002488e-04
0.0163647       	-1.07002488e-04
0.0163654       	-1.07002488e-04
0.0163661       	-1.07002488e-04
0.0163668       	-1.07002488e-04
0.0163674       	-1.07002488e-04
0.0163681       	-1.07002488e-04
0.0163688       	-1.07002488e-04
0.0163695       	-1.07002488e-04
0.0163702       	-1.07002488e-04
0.0163708       	-1.07002488e-04
0.0163715       	-1.07002488e-04
0.0163722       	-1.07002488e-04
0.0163729       	-1.07002488e-04
0.0163735       	-1.07002488e-04
0.0163742       	-1.07002488e-04
0.0163749       	-1.07002488e-04
0.0163756       	-1.07002488e-04
0.0163763       	-1.07002488e-04
0.0163769       	-1.07002488e-04
0.0163776       	-1.07002488e-04
0.0163783       	-1.07002488e-04
0.016379        	-1.07002488e-04
0.0163797       	-1.07002488e-04
0.0163803       	-1.07002488e-04
0.016381        	-1.07002488e-04
0.0163817       	-1.07002488e-04
0.0163824       	-1.07002488e-04
0.016383        	-1.07002488e-04
0.0163837       	-1.07002488e-04
0.0163844       	-1.07002488e-04
0.0163851       	-1.07002488e-04
0.0163858       	-1.07002488e-04
0.0163864       	-1.07002488e-04
0.0163871       	-1.07002488e-04
0.0163878       	-1.07002488e-04
0.0163885       	-1.07002488e-04
0.0163891       	-1.07002488e-04
0.0163898       	-1.07002488e-04
0.0163905       	-1.07002488e-04
0.0163912       	-1.07002488e-04
0.0163919       	-1.07002488e-04
0.0163925       	-1.07002488e-04
0.0163932       	-1.07002488e-04
0.0163939       	-1.07002488e-04
0.0163946       	-1.07002488e-04
0.0163953       	-1.07002488e-04
0.0163959       	-1.07002488e-04
0.0163966       	-1.07002488e-04
0.0163973       	-1.07002488e-04
0.016398        	-1.07002488e-04
0.0163986       	-1.07002488e-04
0.0163993       	-1.07002488e-04
0.0164          	-1.07002488e-04
0.0164007       	-1.07002488e-04
0.0164014       	-1.07002488e-04
0.0164021       	-1.07002488e-04
0.0164027       	-1.07002488e-04
0.0164034       	-1.07002488e-04
0.0164041       	-1.07002488e-04
0.0164048       	-1.07002488e-04
0.0164055       	-1.07002488e-04
0.0164062       	-1.07002488e-04
0.0164068       	-1.07002488e-04
0.0164075       	-1.07002488e-04
0.0164082       	-1.07002488e-04
0.0164089       	-1.07002488e-04
0.0164096       	-1.07002488e-04
0.0164103       	-1.07002488e-04
0.016411        	-1.07002488e-04
0.0164117       	-1.07002488e-04
0.0164123       	-1.07002488e-04
0.016413        	-1.07002488e-04
0.0164137       	-1.07002488e-04
0.0164144       	-1.07002488e-04
0.0164151       	-1.07002488e-04
0.0164158       	-1.07002488e-04
0.0164165       	-1.07002488e-04
0.0164172       	-1.07002488e-04
0.0164179       	-1.07002488e-04
0.0164185       	-1.07002488e-04
0.0164192       	-1.07002488e-04
0.0164199       	-1.07002488e-04
0.0164206       	-1.07002488e-04
0.0164213       	-1.07002488e-04
0.016422        	-1.07002488e-04
0.0164227       	-1.07002488e-04
0.0164234       	-1.07002488e-04
0.0164241       	-1.07002488e-04
0.0164248       	-1.07002488e-04
0.0164255       	-1.07002488e-04
0.0164262       	-1.07002488e-04
0.0164269       	-1.07002488e-04
0.0164276       	-1.07002488e-04
0.0164283       	-1.07002488e-04
0.016429        	-1.07002488e-04
0.0164297       	-1.07002488e-04
0.0164304       	-1.07002488e-04
0.0164311       	-1.07002488e-04
0.0164318       	-1.07002488e-04
0.0164325       	-1.07002488e-04
0.0164332       	-1.07002488e-04
0.0164339       	-1.07002488e-04
0.0164346       	-1.07002488e-04
0.0164353       	-1.07002488e-04
0.016436        	-1.07002488e-04
0.0164367       	-1.07002488e-04
0.0164374       	-1.07002488e-04
0.0164381       	-1.07002488e-04
0.0164388       	-1.07002488e-04
0.0164396       	-1.07002488e-04
0.0164403       	-1.07002488e-04
0.016441        	-1.07002488e-04
0.0164417       	-1.07002488e-04
0.0164424       	-1.07002488e-04
0.0164431       	-1.07002488e-04
0.0164438       	-1.07002488e-04
0.0164446       	-1.07002488e-04
0.0164453       	-1.07002488e-04
0.016446        	-1.07002488e-04
0.0164467       	-1.07002488e-04
0.0164475       	-1.07002488e-04
0.0164482       	-1.07002488e-04
0.0164489       	-1.07002488e-04
0.0164496       	-1.07002488e-04
0.0164504       	-1.07002488e-04
0.0164511       	-1.07002488e-04
0.0164518       	-1.07002488e-04
0.0164525       	-1.07002488e-04
0.0164533       	-1.07002488e-04
0.016454        	-1.07002488e-04
0.0164547       	-1.07002488e-04
0.0164555       	-1.07002488e-04
0.0164562       	-1.07002488e-04
0.0164569       	-1.07002488e-04
0.0164577       	-1.07002488e-04
0.0164584       	-1.07002488e-04
0.0164592       	-1.07002488e-04
0.0164599       	-1.07002488e-04
0.0164606       	-1.07002488e-04
0.0164614       	-1.07002488e-04
0.0164621       	-1.07002488e-04
0.0164629       	-1.07002488e-04
0.0164636       	-1.07002488e-04
0.0164643       	-1.07002488e-04
0.0164651       	-1.07002488e-04
0.0164658       	-1.07002488e-04
0.0164666       	-1.07002488e-04
0.0164673       	-1.07002488e-04
0.0164681       	-1.07002488e-04
0.0164688       	-1.07002488e-04
0.0164696       	-1.07002488e-04
0.0164703       	-1.07002488e-04
0.016471        	-1.07002488e-04
0.0164718       	-1.07002488e-04
0.0164725       	-1.07002488e-04
0.0164733       	-1.07002488e-04
0.016474        	-1.07002488e-04
0.0164748       	-1.07002488e-04
0.0164755       	-1.07002488e-04
0.0164763       	-1.07002488e-04
0.016477        	-1.07002488e-04
0.0164778       	-1.07002488e-04
0.0164785       	-1.07002488e-04
0.0164793       	-1.07002488e-04
0.01648         	-1.07002488e-04
0.0164808       	-1.07002488e-04
0.0164815       	-1.07002488e-04
0.0164823       	-1.07002488e-04
0.016483        	-1.07002488e-04
0.0164838       	-1.07002488e-04
0.0164845       	-1.07002488e-04
0.0164853       	-1.07002488e-04
0.016486        	-1.07002488e-04
0.0164868       	-1.07002488e-04
0.0164875       	-1.07002488e-04
0.0164883       	-1.07002488e-04
0.016489        	-1.07002488e-04
0.0164898       	-1.07002488e-04
0.0164905       	-1.07002488e-04
0.0164913       	-1.07002488e-04
0.016492        	-1.07002488e-04
0.0164928       	-1.07002488e-04
0.0164935       	-1.07002488e-04
0.0164943       	-1.07002488e-04
0.016495        	-1.07002488e-04
0.0164958       	-1.07002488e-04
0.0164965       	-1.07002488e-04
0.0164973       	-1.07002488e-04
0.016498        	-1.07002488e-04
0.0164988       	-1.07002488e-04
0.0164995       	-1.07002488e-04
0.0165003       	-1.07002488e-04
0.016501        	-1.07002488e-04
0.0165018       	-1.07002488e-04
0.0165025       	-1.07002488e-04
0.0165033       	-1.07002488e-04
0.016504        	-1.07002488e-04
0.0165048       	-1.07002488e-04
0.0165055       	-1.07002488e-04
0.0165063       	-1.07002488e-04
0.016507        	-1.07002488e-04
0.0165078       	-1.07002488e-04
0.0165085       	-1.07002488e-04
0.0165093       	-1.07002488e-04
0.01651         	-1.07002488e-04
0.0165108       	-1.07002488e-04
0.0165115       	-1.07002488e-04
0.0165123       	-1.07002488e-04
0.016513        	-1.07002488e-04
0.0165138       	-1.07002488e-04
0.0165145       	-1.07002488e-04
0.0165153       	-1.07002488e-04
0.016516        	-1.07002488e-04
0.0165168       	-1.07002488e-04
0.0165175       	-1.07002488e-04
0.0165183       	-1.07002488e-04
0.016519        	-1.07002488e-04
0.0165198       	-1.07002488e-04
0.0165205       	-1.07002488e-04
0.0165213       	-1.07002488e-04
0.016522        	-1.07002488e-04
0.0165228       	-1.07002488e-04
0.0165235       	-1.07002488e-04
0.0165243       	-1.07002488e-04
0.016525        	-1.07002488e-04
0.0165258       	-1.07002488e-04
0.0165265       	-1.07002488e-04
0.0165273       	-1.07002488e-04
0.016528        	-1.07002488e-04
0.0165288       	-1.07002488e-04
0.0165295       	-1.07002488e-04
0.0165303       	-1.07002488e-04
0.0165311       	-1.07002488e-04
0.0165318       	-1.07002488e-04
0.0165326       	-1.07002488e-04
0.0165333       	-1.07002488e-04
0.0165341       	-1.07002488e-04
0.0165348       	-1.07002488e-04
0.0165356       	-1.07002488e-04
0.0165364       	-1.07002488e-04
0.0165371       	-1.07002488e-04
0.0165379       	-1.07002488e-04
0.0165386       	-1.07002488e-04
0.0165394       	-1.07002488e-04
0.0165402       	-1.07002488e-04
0.0165409       	-1.07002488e-04
0.0165417       	-1.07002488e-04
0.0165425       	-1.07002488e-04
0.0165432       	-1.07002488e-04
0.016544        	-1.07002488e-04
0.0165448       	-1.07002488e-04
0.0165455       	-1.07002488e-04
0.0165463       	-1.07002488e-04
0.0165471       	-1.07002488e-04
0.0165478       	-1.07002488e-04
0.0165486       	-1.07002488e-04
0.0165494       	-1.07002488e-04
0.0165501       	-1.07002488e-04
0.0165509       	-1.07002488e-04
0.0165517       	-1.07002488e-04
0.0165524       	-1.07002488e-04
0.0165532       	-1.07002488e-04
0.016554        	-1.07002488e-04
0.0165548       	-1.07002488e-04
0.0165555       	-1.07002488e-04
0.0165563       	-1.07002488e-04
0.0165571       	-1.07002488e-04
0.0165578       	-1.07002488e-04
0.0165586       	-1.07002488e-04
0.0165594       	-1.07002488e-04
0.0165602       	-1.07002488e-04
0.016561        	-1.07002488e-04
0.0165617       	-1.07002488e-04
0.0165625       	-1.07002488e-04
0.0165633       	-1.07002488e-04
0.0165641       	-1.07002488e-04
0.0165649       	-1.07002488e-04
0.0165656       	-1.07002488e-04
0.0165664       	-1.07002488e-04
0.0165672       	-1.07002488e-04
0.016568        	-1.07002488e-04
0.0165688       	-1.07002488e-04
0.0165695       	-1.07002488e-04
0.0165703       	-1.07002488e-04
0.0165711       	-1.07002488e-04
0.0165719       	-1.07002488e-04
0.0165727       	-1.07002488e-04
0.0165734       	-1.07002488e-04
0.0165742       	-1.07002488e-04
0.016575        	-1.07002488e-04
0.0165758       	-1.07002488e-04
0.0165765       	-1.07002488e-04
0.0165773       	-1.07002488e-04
0.0165781       	-1.07002488e-04
0.0165788       	-1.07002488e-04
0.0165796       	-1.07002488e-04
0.0165803       	-1.07002488e-04
0.0165811       	-1.07002488e-04
0.0165818       	-1.07002488e-04
0.0165826       	-1.07002488e-04
0.0165834       	-1.07002488e-04
0.0165841       	-1.07002488e-04
0.0165849       	-1.07002488e-04
0.0165856       	-1.07002488e-04
0.0165864       	-1.07002488e-04
0.0165871       	-1.07002488e-04
0.0165879       	-1.07002488e-04
0.0165887       	-1.07002488e-04
0.0165894       	-1.07002488e-04
0.0165902       	-1.07002488e-04
0.0165909       	-1.07002488e-04
0.0165917       	-1.07002488e-04
0.0165924       	-1.07002488e-04
0.0165932       	-1.07002488e-04
0.0165939       	-1.07002488e-04
0.0165947       	-1.07002488e-04
0.0165955       	-1.07002488e-04
0.0165962       	-1.07002488e-04
0.016597        	-1.07002488e-04
0.0165977       	-1.07002488e-04
0.0165985       	-1.07002488e-04
0.0165992       	-1.07002488e-04
0.0166          	-1.07002488e-04
0.0166007       	-1.07002488e-04
0.0166015       	-1.07002488e-04
0.0166022       	-1.07002488e-04
0.016603        	-1.07002488e-04
0.0166037       	-1.07002488e-04
0.0166044       	-1.07002488e-04
0.0166052       	-1.07002488e-04
0.0166059       	-1.07002488e-04
0.0166067       	-1.07002488e-04
0.0166074       	-1.07002488e-04
0.0166081       	-1.07002488e-04
0.0166089       	-1.07002488e-04
0.0166096       	-1.07002488e-04
0.0166103       	-1.07002488e-04
0.0166111       	-1.07002488e-04
0.0166118       	-1.07002488e-04
0.0166125       	-1.07002488e-04
0.0166132       	-1.07002488e-04
0.016614        	-1.07002488e-04
0.0166147       	-1.07002488e-04
0.0166154       	-1.07002488e-04
0.0166162       	-1.07002488e-04
0.0166169       	-1.07002488e-04
0.0166176       	-1.07002488e-04
0.0166183       	-1.07002488e-04
0.016619        	-1.07002488e-04
0.0166198       	-1.07002488e-04
0.0166205       	-1.07002488e-04
0.0166212       	-1.07002488e-04
0.0166219       	-1.07002488e-04
0.0166226       	-1.07002488e-04
0.0166234       	-1.07002488e-04
0.0166241       	-1.07002488e-04
0.0166248       	-1.07002488e-04
0.0166255       	-1.07002488e-04
0.0166262       	-1.07002488e-04
0.0166269       	-1.07002488e-04
0.0166277       	-1.07002488e-04
0.0166284       	-1.07002488e-04
0.0166291       	-1.07002488e-04
0.0166298       	-1.07002488e-04
0.0166305       	-1.07002488e-04
0.0166312       	-1.07002488e-04
0.0166319       	-1.07002488e-04
0.0166326       	-1.07002488e-04
0.0166333       	-1.07002488e-04
0.0166341       	-1.07002488e-04
0.0166348       	-1.07002488e-04
0.0166355       	-1.07002488e-04
0.0166362       	-1.07002488e-04
0.0166369       	-1.07002488e-04
0.0166376       	-1.07002488e-04
0.0166383       	-1.07002488e-04
0.016639        	-1.07002488e-04
0.0166397       	-1.07002488e-04
0.0166404       	-1.07002488e-04
0.0166411       	-1.07002488e-04
0.0166419       	-1.07002488e-04
0.0166426       	-1.07002488e-04
0.0166433       	-1.07002488e-04
0.016644        	-1.07002488e-04
0.0166447       	-1.07002488e-04
0.0166454       	-1.07002488e-04
0.0166461       	-1.07002488e-04
0.0166468       	-1.07002488e-04
0.0166475       	-1.07002488e-04
0.0166482       	-1.07002488e-04
0.0166489       	-1.07002488e-04
0.0166496       	-1.07002488e-04
0.0166503       	-1.07002488e-04
0.016651        	-1.07002488e-04
0.0166517       	-1.07002488e-04
0.0166524       	-1.07002488e-04
0.0166531       	-1.07002488e-04
0.0166539       	-1.07002488e-04
0.0166546       	-1.07002488e-04
0.0166553       	-1.07002488e-04
0.016656        	-1.07002488e-04
